 41111311626 4112 7 6226666661410 5666 466 836 47  4 7223 561 83  54311221666242522222222212221222221993771211222666666666 31232221131222662112211410232151514134423221222 5 5 61126666666610.8628746270.862874627155380.6380391750.6572005228111 97
 3721 811626 2122 3 16116616662 7 5616 266 226 61  6 1616 166104  54322662666161122122222221222212222 61112112222666666666 322222221213216621222121 8341266514222343321182 4 3 12411222222111.0003366871.000336687133280.5700839970.7279326838111 75
 6172 711626 1232 1 1611662666511 5616 566 836 36  36666666666666661112661666231522222222211222222222 91102222122666666666 313313222232246622212112 8232151512233524221222 4 2 22312222221110.3062068150.306206815233440.5305967540.7017111024112 90
 95721313626 136666 62266666611 5 166666 5 766 46  466666666666666611111131 5245422212222222221222222 62 71212222666666666 342324123121149912221413 63221413 6233334321222 4 9 41126666666611.8198953991.819895399255111.2010936611.4825982331111108
  8921111626 536666 16116626662 6 6616 6661116 56  566666666666666622113231 5243522222222212222221121 21 51212221212222222 132211222232146622122213 74121514 6222323221121 3 8 61126666666610.5358451930.535845193255250.1058084380.1135115565111 86
  5511311626 7132 3 6226666661410 166666 4 966 41  4 6226 461104  43212661666184322221212222221222222101121112212666666666 422313222352216621112121 32412565 8223423321122 6 5 32126666666610.4100827880.410082788155360.382590225 0.432726676111 54
 4471 811626 4112 5 1611661666511 5616 566 746 36  3 1616 566 93  41112662666183222222222211222222222101131212122666666666 532222222452146621222112 7241251512122434321222 7 6 76626666666610.6129928780.612992878133441.2036287081.4756148864120 00
 3072 911626 4112 5 16116626662 7 262666 4 366 51  5 1616 566 83  443211232 4142122222222211222222222101131122222666666666 212324221121126612222113 5332151516233433321122 1 2 31212122222110.9409854280.940985428233280.4732473360.6518592258112 90
 78211211626 4112 7 1612 626661 5 461166 5 166 48  4 7223 561104  53211211666155222222222211221222222101131112212666666666 512312221343216622122112 61221515 9234524321222 6 5 31226666666611.5954850021.595485002155111.1931925871.3653496441112104
 5361 733926 1131 1 16166666662 6 91666666 466 66  6 1616 666 11  543226631 5221321222222222222222222 21 72222222666666666 312421222221229922121312 32221411 6233525221222 4 7 61126666666611.2743009251.274300925122111.8293231142.8612116251111108
 91811011626 4112 7 1611661666511 5616 466 446 48  4 1616 166 93  34522662666151222222222211222221222 41111122222666666666 432323211331126622122212 5222131416133435321222 6 8 52226666666610.4875872580.487587258144450.2810759070.3375873845112 51
  6721111626 4112 7 1612 226662 7 5614 166 136 66  6 1616 566 62  63212661666141222222222211222122222 81112122222666666666 421321222221146622122123 9352156514233434321222 3 4 61112122222110.8152118030.815211803255240.5044990550.4975762944112 60
  1011211626 4112 7 1611662666511 5616 566 826 31  3 1616 566115  33211231666255522222222211222222212101131111112666666666 431311111331216622122413 6212121316232324222222 6 5 52126666666610.4080287260.408028726155440.6763873650.6412758434111 87
 4892 711626 4112 5 1616666666410 916666661066 41  4 1616 566 93  64321122666164122222112221122222212 71111111222666666666 423421212332126622122213 7352151410234325221222 4 2 31226666666610.7902920410.790292041222350.4603716060.7041801995212 20
 3751 711626 4112 4 16116616662 7 46166688 466 66  6 1616 366 72  543226632 4242322222222211222212222 71111111222666666666 412321222233426622122123 5111256516233524221222 7 6 76612122222113.5175919353.517591935122186.0868872079.8288822478111 97
 80711011626 4112 7 1616666666410 92666666 164 10  1 1616 166104  44632665666195122222222212122212212101131112122666666666 312321221223316622122112 6312151512232433321222 6 8 32226666666610.5093710820.509371082144350.1909050590.2306460225300 00
 31211311626 136666 6226666661410 5666 666 736 61  66666666666666661112661666245322222122222221222222 41 61112222666666666 33222122222112662212211310222151514235524321222 6 7 42312112222111.3007579811.300757981155320.7543044430.6152656472111 97
  7911311626 4112 7 62266666613 9 5666 4661136 47  4 6226 661 51  53212661666155122222211222221222222 61101112122666666666 312411212213326622112312 42221413 9125424221212 7 8 31226666666610.6351368460.635136846166320.3532248190.2914128132120 00
 20721133226 5242 2 16116616662 7 5616 2661146 41  466666666666666622113232 4162522222222211222222222 31 72222222666666666 23332222812115 322211314 5254163516233534221122 4 2 76612122222110.3447635630.344763563244370.3621835190.4251193347211 23
 7792 511611 3131 1 16116626662 6 5616 666 536 54  5 1616 566 62  611126632 4221522222222211222222222 91111112222666666666 42342122214114 422211124 515215651623352422122188 5 76626666666610.9633743570.96337435722224 1.144420381.5428053314111 97
 9621 611626 1242 2 1611662666511 5616 566 646 36  366666666666666652126632 4223321222222221222221122 71101222222666666666 514412224833226621112121 31212565 4234515121122 6 5 21212211122210.9117128990.91171289912246 2.511361043.8596615677111 97
 4301 711626 4112 5 16116626663 9 5616 266 126 61  6 1616 566104  44431232666144122122121221222212222 51111112222666666666 212321228321116622122222 9322156514233434221122 7 6 21812222221110.9171703380.917170338122220.6642956610.7100261742300 00
 24911132126 3132 6 16116626661 1 6616 266 216 66  6 6226 161 41  53212662666144122222121221221222222 61101112222666666666 112313222113116622212224 5452156516122333221222 4 6 11211122222111.4750608321.475060832155121.0428207060.9755684482400 00
 85911011626 4112 7 16116626662 6 261666 2 266 61  6 1616 166104  44311221666185222222222211222222222 81121111222666666666 332222222322216621222123 5322156516123534321222 7 5 23412122222111.0365727341.036572734144280.5435450360.6251000738111 97
 4021 811626 2122 6 1611661666511 261666 61166 32  3 1616 166115  44432662666252521222112221222212222 81121112122666666666 442312222421246621112112 23312615 4232334322222 6 5 31126666666610.3868193220.386819322133470.7697467740.9244622727111 97
 1871 811626 536666 1611662666511 161666 6 966 32  36666666666666662331232666174222122122221222212222 61111112221222221222 43221322111211 222121113 42412515 7224534321222 888 51111222222110.4025137810.402513781133420.4252569340.4458949542111 97
 8411 912611 136666 32266662661 1 5666 266 246 61  666666666666666611126631 4232322222222212222222122 21 32212222666666666 21242111151221 812221414 5112152316234513316222 5 5 53311222222112.3076801392.307680139144173.349036312 4.179466617111 64
  2621011626 3132 5 1612 52666410 5611 466 636 46  4 1616 466 72  64432661666174122222222211222222222 61111111122666666666 53232122112111 222121113 6232151512234424221222 3 2 76626666666610.4543309170.454330917244320.2534022970.2596764462112 90
  7711011626 5232 3 16166666662 6 91666666 166 20  266666666666666611113132 4144222222222212122222222 71 91111222666666666 332323222111146612222213 8322151513233444321222 6 7 21326666666610.6636828350.663682835144220.2729272250.2485571842111 87
 51821211626 4112 6 16116626661 5 6616 166 426 55  5 62266662 626663211211666155221222122221221222222 32 71122222666666666 322322222111116622212213 533216151612333331621188 2 76612122222110.8380185640.83801856425522 0.279046820.2353840692111 87
   821011626 4112 4 8226666361511 5666 266 426 55  5 3222 666 72  61111111666135221212221222212122222 61 82222221221222221 118222123212226622122113 15512515 9111243221111 2 4 12212122122111.1729349211.172934921244260.6848334720.9329137636221 13
 1722 911626 3131 1 1612 52666511 5611 5661146 36  3 1616 56611599943226631 5232522222222211222222222993772222222666666666 414411221432416621112224 5211266516235525221222 3 1 41126666666610.2948254460.294825446233410.2907812160.4022962691111108
 2312 812626 4112 3 1612 526661 1 5613 166 346 56  5 3222 166 11  545426631 5255422221222221222211222 11 51112221212222222 212223221111126622212123 53121665 8131455221122 3 1 7661122222211 0.99939142 0.99939142233280.5026213090.6923194538111 65
 20811211626 536666 1612 726663 8 6611 166 316 56  566666666666666622126631 5154222222221221222222222101132222222666666666 241222221411136612222113 2241261516235525221222 3 2 41112222221111.9602337461.960233746111376.1926463347.0615122827211 23
 49721219626 536666 32266662661 1 5666 266 136 66  666666666666666623126632 4175221222222221222222122 31 91112121122222222 31332122141234 122121112 5232151511123423221222 3 9 76626666666611.4428682741.442868274255141.6730367671.9740865514111 44
 90521211626 3232 2 62266666613 8 5666 566 626 36  3 1616 166115  332126632 8163122222222211221222211102121112112666666666 522422111322216622112212 5112141216233524221222 4 1 41126666666610.4331762770.433176277255320.2216804830.1950548385112 93
 34511311626 3132 4 62266666611 4 5666 2661116 61  6 6226 561 11  53212661666152222222222212221222212 21 61212221222222221 232313222222216622212122 64412665 9134535222122 5 6 11126666666610.4002999850.400299985166210.1532315610.1482387055111 54
 44311111626 1232 3 16116626662 6 461666 2 166 61  66666666666666665212661666145222222222211222222222 41 91121222666666666 31231212122121 122121213 6232141416234424321222 7 8 3112666666661 0.47762109 0.47762109144240.3650364460.3887004344120 00
 49821239926 1232 5776766666662 7666666666666666666666666666666666622126631 5225422222222213222111222993772222222666666666 24112422381124662221211488432151377113232421271 4 9 76626666666610.7510756680.751075668255210.2645606430.2729671971111108
 5721 822611 4112 5 1611662666511 5616 566 746 36  3 1616 566115  34542661666162522222222211222212212101131112122666666666 51242322114331 521111212 72221514 9133425121212 4 4 21326666666610.5674265650.567426565133480.764416044 1.012151458111 97
 34411411626 4112 7 16166666661 5 926666661166 32  3 6116 916 62  332112132 4255322222222212121222222993882212212666666666 412421221299316621222212 82221614 9233323281221 3 1 76626666666611.6776502381.677650238166111.2032419891.3926043441111108
 1271 713626 136666 32266661663 9 166666 1 46699999966666666666666611126631 5233522222112221222221122993772222222666666666 312321223111126622122223 5324166416235515216222 8 6 45412122222111.2061394871.206139487122350.7961700381.1289321495111 86
  872 811626 136666 1612 52666410 5611 566 816 36  366666666666666622211232 4142222222222211222212212 71101112112666666666 413421222212156622122113 2131251516234414121222 4 2 51212122222110.2948254460.294825446233470.5177466650.6707673167111 64
 20621419626 736666 62266666612 6 5666 666 636 54  56666666666666661111111666135522222222212221222222 61 71212222666666666 312311113411146612222214 7332141413223334221222 4 9 41126666666610.5446364080.544636408266340.4967863550.5169394734120 00
  171 611626 4112 4 1611661666511 5616 566 846 36  3 1616 166115  343211232 4231322221222221222222222101131112212666666666 622321221112226621122111 62512515 9234433221222 7 5 51126666666610.5341228070.534122807122410.9673822611.3114738531111108
 7252 811626 536666 1612 52666511 261166 61066 41  466666666666666624426632 4142222222211221222211222 41102222222666666666 413412224532246622112223 5131266416234323221222 5 5 21112122222210.4200994480.420099448233320.2546521030.2897394512112 91
 21911111626 4112 7 1616666666511 91666666 161 10  1 1616 566115  34311221666174122122221221112222212 91131211112666666666 412313211352216622112111 02112615 4233524221222 6 5 2122666666661 1.01871653 1.01871653144481.2627476891.5058923858111 65
 90011311626 4112 7 6226666661511 166666 6 966 32  3 6226 161104  43212661666134222112222222221222222 81111212212666666666 532223214423319921221421 8213156114233433321222 7 7 1112666666661 0.72343827 0.72343827155480.8227904590.8425076618111 65
 86321411626 4112 7 62266666611 5 366666 4 666 51  5 6226 461 62  63211211666155222222222212221222222 61101221222666666666 413413122333216622122222 6222156412125424221212 4 7 61126666666613.4677504743.467750474266173.9080758644.5690503747112 94
  6011411626 4112 7 6226666661511 5666 5661146 36  3 6226 361115  31111311666252522222222212221222212101131111112666666666 61241212245323 221111411 7242121312133434321212 7 9 23426666666610.6526751770.652675177166370.6836755780.6460522747111 97
 63821211626 4112 7 8112 21636511 5614 566 846 36  3 1616 826115  33211211666155222222111221122222222993771122122666666666 42222322333124 22221112377441256516113343421222 277 42212122222210.5141619110.514161911255410.4281233580.4580548481111108
 71521211626 4112 7 1612 726661 4 6614 1661116 56  5 6226 161 93  53211212666153212222221121221222222 81111222221222222221 12232122123222 122121311 6322151412223434321122 2 3 61126666666611.1898978621.189897862255141.3797121391.6279804684120 00
 59711211626 4232 5 1611661666511 161666 6 966 32  366666666666666611112132 4224322222222211222222222101121211222666666666 433212214422239912221212 32321415 7235525321222 5 5 13526666666610.4599415270.459941527155410.4339693090.4304218491111108
 38421211626 4112 7 62266666612 7 366666 5 566 41  4 6226 561 62  51111211666145222222222212221222222101111212212666666666 422421212522216622122112 5122151410235515121222 4 6 76626666666610.8380185640.83801856425522 0.279046820.2353840692111 75
