"DEPCOM";"PTOT"
"32279";709
"32280";98
"32281";109
"32282";667
"32283";287
"32284";63
"32285";574
"32286";700
"32287";79
"32288";142
"32289";242
"32290";1166
"32291";120
"32292";396
"32293";74
"32294";80
"32295";143
"32296";2012
"32297";374
"32298";376
"32299";102
"32300";291
"32301";904
"32302";228
"32303";60
"32304";289
"32305";405
"32306";613
"32307";2490
"32308";104
"32309";115
"32310";121
"32311";313
"32312";671
"32313";141
"32314";73
"32315";159
"32316";106
"32317";68
"32318";111
"32319";1446
"32320";142
"32321";273
"32322";195
"32323";117
"32324";85
"32325";131
"32326";142
"32327";84
"32328";121
"32329";164
"32330";196
"32331";1263
"32332";130
"32333";183
"32334";1550
"32335";446
"32336";161
"32337";74
"32338";166
"32339";242
"32340";290
"32341";242
"32342";61
"32343";189
"32344";1831
"32345";571
"32346";213
"32347";288
"32348";566
"32349";111
"32350";33
"32351";105
"32352";119
"32353";147
"32354";136
"32355";87
"32356";127
"32357";120
"32358";192
"32359";155
"32360";137
"32361";137
"32362";142
"32363";98
"32364";96
"32365";338
"32366";74
"32367";65
"32368";546
"32369";375
"32370";1031
"32371";82
"32372";292
"32373";207
"32374";181
"32375";100
"32376";116
"32377";180
"32378";497
"32379";211
"32380";138
"32381";412
"32382";315
"32383";128
"32384";277
"32385";183
"32386";141
"32387";98
"32388";435
"32389";459
"32390";243
"32391";125
"32392";90
"32393";139
"32394";332
"32395";212
"32396";229
"32397";249
"32398";320
"32399";81
"32400";203
"32401";90
"32402";104
"32403";63
"32404";593
"32405";180
"32406";347
"32407";159
"32408";133
"32409";90
"32410";2311
"32411";101
"32412";834
"32413";79
"32414";234
"32415";88
"32416";365
"32417";386
"32418";274
"32419";108
"32420";66
"32421";138
"32422";42
"32423";51
"32424";225
"32425";1172
"32426";1087
"32427";61
"32428";66
"32429";295
"32430";79
"32431";37
"32432";241
"32433";711
"32434";100
"32435";168
"32436";479
"32437";227
"32438";99
"32439";169
"32440";252
"32441";62
"32442";375
"32443";190
"32444";256
"32445";162
"32446";283
"32447";90
"32448";509
"32449";260
"32450";123
"32451";182
"32452";260
"32453";113
"32454";70
"32455";183
"32456";56
"32457";287
"32458";236
"32459";1127
"32460";307
"32461";109
"32462";3509
"32463";511
"32464";848
"32465";125
"32466";114
"32467";140
"32468";81
"33001";1949
"33002";829
"33003";16562
"33004";3070
"33005";12093
"33006";935
"33007";1311
"33008";496
"33009";11565
"33010";509
"33011";6349
"33012";3634
"33013";8647
"33014";1114
"33015";1983
"33016";451
"33017";270
"33018";3535
"33019";8336
"33020";142
"33021";1025
"33022";3003
"33023";1294
"33024";296
"33025";446
"33026";501
"33027";292
"33028";1164
"33029";5556
"33030";2067
"33031";125
"33032";7404
"33033";898
"33034";457
"33035";713
"33036";4798
"33037";2301
"33038";911
"33039";29665
"33040";1194
"33042";5633
"33043";269
"33044";222
"33045";332
"33046";1114
"33047";1807
"33048";260
"33049";2268
"33050";629
"33051";10920
"33052";1169
"33053";230
"33054";287
"33055";466
"33056";15506
"33057";906
"33058";4821
"33059";301
"33060";459
"33061";968
"33062";745
"33063";257029
"33064";39
"33065";3661
"33066";90
"33067";2259
"33068";86
"33069";23920
"33070";744
"33071";1298
"33072";242
"33073";1570
"33074";198
"33075";18315
"33076";797
"33077";2416
"33078";510
"33079";356
"33080";6217
"33081";2818
"33082";1277
"33083";1010
"33084";1681
"33085";2914
"33086";362
"33087";413
"33088";601
"33089";501
"33090";5859
"33093";736
"33094";223
"33095";1287
"33096";8170
"33097";2415
"33098";503
"33099";3971
"33100";1198
"33101";1228
"33102";391
"33103";53
"33104";4788
"33105";218
"33106";1458
"33108";3181
"33109";2391
"33111";1148
"33112";146
"33113";162
"33114";2148
"33115";234
"33116";418
"33117";234
"33118";1995
"33119";25286
"33120";2114
"33121";192
"33122";16932
"33123";2612
"33124";730
"33125";2170
"33126";861
"33127";223
"33128";675
"33129";158
"33130";1034
"33131";206
"33132";547
"33133";71
"33134";276
"33135";125
"33136";283
"33137";220
"33138";8581
"33139";97
"33140";4764
"33141";666
"33142";1575
"33143";2490
"33144";797
"33145";654
"33146";2294
"33147";470
"33148";87
"33149";154
"33150";341
"33151";910
"33152";118
"33153";266
"33154";2146
"33155";155
"33156";293
"33157";784
"33158";239
"33159";1484
"33160";587
"33161";766
"33162";24106
"33163";432
"33164";1650
"33165";3005
"33166";514
"33167";17879
"33168";588
"33169";109
"33170";793
"33171";224
"33172";300
"33173";189
"33174";1148
"33175";736
"33176";348
"33177";2334
"33178";376
"33179";3001
"33180";188
"33181";280
"33182";737
"33183";1333
"33184";537
"33185";1967
"33186";739
"33187";1288
"33188";181
"33189";432
"33190";90
"33191";579
"33192";25429
"33193";1428
"33194";696
"33195";1204
"33196";159
"33197";451
"33198";1585
"33199";21542
"33200";11340
"33201";830
"33202";1383
"33203";3659
"33204";528
"33205";1392
"33206";523
"33207";5878
"33208";960
"33209";289
"33210";231
"33211";593
"33212";123
"33213";4367
"33214";5082
"33215";195
"33216";171
"33218";1665
"33219";2476
"33220";1315
"33221";1199
"33222";656
"33223";213
"33224";98
"33225";2197
"33226";2140
"33227";7374
"33228";719
"33229";7098
"33230";496
"33231";283
"33232";39
"33233";2800
"33234";3513
"33235";225
"33236";8373
"33237";809
"33238";10469
"33239";477
"33240";5804
"33241";574
"33242";549
"33243";24507
"33244";420
"33245";816
"33246";157
"33247";171
"33248";2774
"33249";23124
"33250";306
"33251";733
"33252";814
"33253";1113
"33254";503
"33255";242
"33256";4934
"33257";485
"33258";299
"33259";1314
"33260";948
"33261";1258
"33262";4318
"33263";261
"33264";1005
"33266";792
"33268";2919
"33269";392
"33270";184
"33271";215
"33272";1213
"33273";7497
"33274";3187
"33275";110
"33276";142
"33277";227
"33278";240
"33279";763
"33280";531
"33281";70800
"33282";344
"33283";227
"33284";10398
"33285";424
"33287";599
"33288";294
"33289";1601
"33290";1523
"33291";179
"33292";138
"33293";3288
"33294";547
"33295";87
"33296";1047
"33297";1853
"33298";1002
"33299";384
"33300";1087
"33301";595
"33302";364
"33303";841
"33304";145
"33305";513
"33306";483
"33307";1682
"33308";303
"33309";501
"33310";182
"33311";1209
"33312";8963
"33314";4910
"33315";1591
"33316";1034
"33317";1196
"33318";64364
"33319";448
"33320";723
"33321";2160
"33322";6738
"33323";880
"33324";4432
"33325";910
"33326";218
"33327";3187
"33328";593
"33329";264
"33330";3073
"33331";465
"33332";866
"33333";3243
"33334";2728
"33335";610
"33336";1007
"33337";2149
"33339";1384
"33341";2285
"33342";839
"33343";795
"33344";531
"33345";405
"33346";425
"33347";303
"33348";1375
"33349";2213
"33350";1223
"33351";1591
"33352";4355
"33353";194
"33354";186
"33355";1539
"33356";427
"33357";1721
"33358";464
"33359";282
"33360";317
"33361";598
"33362";1307
"33363";4371
"33364";393
"33365";200
"33366";12050
"33367";433
"33369";682
"33370";548
"33372";58
"33373";582
"33374";870
"33375";359
"33376";7415
"33377";78
"33378";1474
"33379";314
"33380";1756
"33381";3287
"33382";1939
"33383";279
"33384";430
"33385";692
"33386";187
"33387";1463
"33388";802
"33389";3010
"33390";422
"33391";321
"33392";882
"33393";5658
"33394";1866
"33395";1600
"33396";213
"33397";4733
"33398";168
"33399";289
"33400";343
"33401";150
"33402";2577
"33403";127
"33404";187
"33405";485
"33406";386
"33407";822
"33408";387
"33409";86
"33411";160
"33412";1247
"33413";2186
"33414";389
"33415";1892
"33416";943
"33417";2826
"33418";377
"33419";78
"33420";131
"33421";450
"33422";8677
"33423";603
"33424";4767
"33425";1463
"33426";257
"33427";247
"33428";88
"33429";332
"33431";340
"33432";231
"33433";9768
"33434";2149
"33435";2079
"33436";1010
"33437";2011
"33438";1945
"33439";1611
"33440";241
"33441";1150
"33442";544
"33443";149
"33444";575
"33445";852
"33446";175
"33447";2385
"33448";3040
"33449";31531
"33450";243
"33451";527
"33452";814
"33453";228
"33454";1717
"33456";500
"33457";589
"33458";956
"33459";190
"33460";615
"33461";374
"33462";483
"33463";1312
"33464";298
"33465";1213
"33466";2499
"33467";238
"33468";446
"33470";872
"33471";1295
"33472";354
"33473";3222
"33474";3200
"33475";406
"33476";708
"33477";770
"33478";3146
"33479";254
"33480";1330
"33481";230
"33482";238
"33483";4643
"33484";1834
"33485";1896
"33486";343
"33487";1002
"33488";373
"33489";354
"33490";1789
"33491";375
"33492";2398
"33493";360
"33494";1131
"33496";2560
"33498";7215
"33499";348
"33500";422
"33501";3156
"33502";480
"33503";526
"33504";796
"33505";1519
"33506";1820
"33507";327
"33508";630
"33509";499
"33510";214
"33511";338
"33512";371
"33513";121
"33514";2818
"33515";430
"33516";194
"33517";1643
"33518";1083
"33519";10116
"33520";289
"33521";753
"33522";42696
"33523";2066
"33524";331
"33525";1287
"33526";133
"33527";8205
"33528";624
"33529";26244
"33530";882
"33531";340
"33532";474
"33533";2730
"33534";805
"33535";4821
"33536";267
"33537";450
"33538";542
"33539";4053
"33540";2426
"33541";1003
"33542";931
"33543";1026
"33544";1331
"33545";1300
"33546";500
"33547";1089
"33548";1256
"33549";332
"33550";35273
"33551";396
"33552";1077
"33553";1102
"33554";2818
"33555";4860
"34001";1750
"34002";1241
"34003";29084
"34004";242
"34005";275
"34006";269
"34007";469
"34008";602
"34009";1745
"34010";2915
"34011";116
"34012";992
"34013";1655
"34014";1505
"34015";161
"34016";529
"34017";488
"34018";911
"34019";280
"34020";363
"34021";296
"34022";7706
"34023";6866
"34024";2631
"34025";2124
"34026";219
"34027";2057
"34028";5769
"34029";657
"34030";207
"34031";5118
"34032";77581
"34033";2030
"34034";39
"34035";1021
"34036";1353
"34037";3387
"34038";1585
"34039";1650
"34040";53
"34041";912
"34042";608
"34043";350
"34044";338
"34045";500
"34046";49
"34047";689
"34048";313
"34049";232
"34050";1797
"34051";3494
"34052";3273
"34053";131
"34054";103
"34055";211
"34056";1190
"34057";21836
"34058";6250
"34059";310
"34060";393
"34061";611
"34062";141
"34063";2546
"34064";452
"34065";604
"34066";200
"34067";1527
"34068";410
"34069";5023
"34070";621
"34071";326
"34072";30
"34073";2563
"34074";2313
"34075";405
"34076";1381
"34077";5430
"34078";1617
"34079";8962
"34080";481
"34081";2584
"34082";1614
"34083";329
"34084";1721
"34085";357
"34086";612
"34087";3430
"34088";6270
"34089";1336
"34090";9313
"34091";55
"34092";977
"34093";147
"34094";1071
"34095";7140
"34096";530
"34097";480
"34098";161
"34099";48
"34100";57
"34101";5051
"34102";347
"34103";1039
"34104";116
"34105";247
"34106";173
"34107";341
"34108";22727
"34109";840
"34110";734
"34111";4027
"34112";192
"34113";6450
"34114";6340
"34115";122
"34116";8602
"34117";631
"34118";505
"34119";1522
"34120";6799
"34121";299
"34122";503
"34123";11362
"34124";317
"34125";111
"34126";2508
"34127";3105
"34128";1629
"34129";16708
"34130";1737
"34131";612
"34132";206
"34133";58
"34134";3282
"34135";3279
"34136";1556
"34137";147
"34138";330
"34139";1390
"34140";3209
"34141";521
"34142";7458
"34143";2176
"34144";663
"34145";26269
"34146";4184
"34147";3371
"34148";4514
"34149";710
"34150";7784
"34151";6321
"34152";671
"34153";2002
"34154";16730
"34155";2177
"34156";44
"34157";12011
"34158";112
"34159";3282
"34160";605
"34161";3939
"34162";4329
"34163";3904
"34164";1007
"34165";2928
"34166";2863
"34167";253
"34168";72
"34169";3840
"34170";211
"34171";161
"34172";290008
"34173";1347
"34174";871
"34175";199
"34176";2624
"34177";315
"34178";3102
"34179";1873
"34180";1418
"34181";1047
"34182";1825
"34183";4007
"34184";673
"34185";493
"34186";524
"34187";680
"34188";182
"34189";1729
"34190";240
"34191";570
"34192";5902
"34193";180
"34194";3977
"34195";55
"34196";156
"34197";1026
"34198";8998
"34199";8146
"34200";239
"34201";292
"34202";7340
"34203";1825
"34204";1284
"34205";283
"34206";547
"34207";2242
"34208";351
"34209";3115
"34210";2068
"34211";1045
"34212";170
"34213";5982
"34214";1171
"34215";963
"34216";331
"34217";5580
"34218";309
"34219";512
"34220";245
"34221";492
"34222";597
"34223";1129
"34224";1346
"34225";2974
"34226";1781
"34227";1998
"34228";72
"34229";752
"34230";145
"34231";21
"34232";604
"34233";209
"34234";99
"34235";280
"34236";68
"34237";2169
"34238";38
"34239";6063
"34240";3557
"34241";842
"34242";1031
"34243";1989
"34244";3006
"34245";1688
"34246";2128
"34247";4923
"34248";922
"34249";2630
"34250";305
"34251";516
"34252";254
"34253";35
"34254";1168
"34255";9994
"34256";1966
"34257";212
"34258";1631
"34259";5475
"34260";861
"34261";248
"34262";236
"34263";426
"34264";204
"34265";737
"34266";492
"34267";1721
"34268";629
"34269";148
"34270";10450
"34271";220
"34272";3266
"34273";141
"34274";2761
"34276";4836
"34277";189
"34278";51
"34279";339
"34280";621
"34281";2294
"34282";1185
"34283";132
"34284";1839
"34285";647
"34286";403
"34287";271
"34288";983
"34289";2739
"34290";692
"34291";359
"34292";300
"34293";1136
"34294";989
"34295";1610
"34296";1018
"34297";407
"34298";5419
"34299";7051
"34300";5126
"34301";43674
"34302";740
"34303";36
"34304";920
"34305";129
"34306";180
"34307";2776
"34308";451
"34309";4584
"34310";3008
"34311";1664
"34312";1281
"34313";668
"34314";519
"34315";424
"34316";222
"34317";189
"34318";710
"34319";155
"34320";2546
"34321";2065
"34322";765
"34323";42
"34324";4223
"34325";1641
"34326";88
"34327";6287
"34328";1089
"34329";2712
"34331";96
"34332";5734
"34333";3317
"34334";269
"34335";419
"34336";4155
"34337";10176
"34338";70
"34339";172
"34340";1442
"34341";3828
"34342";203
"34343";1220
"34344";8754
"35001";6813
"35002";1733
"35003";916
"35004";4158
"35005";309
"35006";4447
"35007";480
"35008";683
"35009";1705
"35010";1698
"35012";7330
"35013";3491
"35014";2430
"35015";2224
"35016";2179
"35017";667
"35018";1074
"35019";1832
"35021";1366
"35022";679
"35023";4363
"35024";11966
"35025";1055
"35026";105
"35027";1686
"35028";708
"35029";1552
"35030";663
"35031";4486
"35032";4277
"35033";3282
"35034";1199
"35035";602
"35037";6262
"35038";639
"35039";2083
"35040";3620
"35041";978
"35042";673
"35044";375
"35045";866
"35046";547
"35047";18513
"35049";5146
"35050";586
"35051";17307
"35052";507
"35054";1800
"35055";10456
"35056";819
"35057";1495
"35058";1283
"35059";4735
"35060";1005
"35061";700
"35062";1459
"35063";446
"35064";980
"35065";2195
"35066";8023
"35067";1567
"35068";7240
"35069";10124
"35070";1715
"35071";435
"35072";1682
"35075";826
"35076";4187
"35077";349
"35078";1097
"35079";2295
"35080";2344
"35081";906
"35082";1466
"35084";690
"35085";5945
"35086";610
"35087";965
"35088";3369
"35089";462
"35090";2858
"35091";586
"35092";837
"35093";10145
"35094";1633
"35095";5714
"35096";2344
"35097";2021
"35098";1386
"35099";3604
"35101";1177
"35102";514
"35103";411
"35104";1422
"35105";1706
"35106";1501
"35107";1863
"35108";1077
"35109";2569
"35110";996
"35111";698
"35112";952
"35114";263
"35115";20524
"35116";2553
"35117";1618
"35118";1497
"35119";947
"35120";5411
"35121";1987
"35122";1919
"35123";4324
"35124";2436
"35125";4232
"35126";8645
"35127";3944
"35128";1696
"35130";2243
"35131";4533
"35132";1390
"35133";4528
"35134";273
"35135";2262
"35136";8328
"35137";2073
"35138";1166
"35139";5069
"35140";564
"35141";694
"35142";1194
"35143";911
"35144";1010
"35145";1401
"35146";601
"35148";154
"35149";1729
"35150";3241
"35151";786
"35152";7766
"35153";362
"35154";1709
"35155";653
"35156";614
"35157";647
"35159";328
"35160";253
"35161";1908
"35162";3346
"35163";1830
"35164";751
"35165";954
"35166";1041
"35167";2593
"35168";3964
"35169";1464
"35170";606
"35171";1826
"35172";1881
"35173";6802
"35174";650
"35175";1023
"35176";7034
"35177";4932
"35178";1777
"35179";4040
"35180";784
"35181";1466
"35183";820
"35184";5946
"35185";265
"35186";1076
"35187";1329
"35188";6691
"35189";3440
"35190";258
"35191";2354
"35192";235
"35193";1943
"35194";1011
"35195";2389
"35196";7355
"35197";1661
"35198";714
"35199";339
"35200";926
"35201";887
"35202";1012
"35203";353
"35204";3172
"35205";382
"35206";6884
"35207";6070
"35208";4993
"35210";11824
"35211";1755
"35212";1180
"35214";650
"35215";1338
"35216";1766
"35217";1385
"35218";888
"35219";3779
"35220";2967
"35221";2828
"35222";1977
"35223";3986
"35224";2756
"35225";786
"35226";1914
"35227";3418
"35228";6910
"35229";1303
"35230";374
"35231";1199
"35232";386
"35233";1574
"35234";1190
"35235";1086
"35236";9149
"35237";1028
"35238";217681
"35239";4402
"35240";8913
"35241";2349
"35242";341
"35243";2438
"35244";251
"35245";3941
"35246";1349
"35247";999
"35248";470
"35249";1028
"35250";2094
"35251";3859
"35252";935
"35253";3900
"35255";986
"35256";2132
"35257";4921
"35258";335
"35259";1136
"35260";562
"35261";230
"35262";351
"35263";2788
"35264";2043
"35265";2548
"35266";3195
"35268";428
"35270";367
"35271";1494
"35272";933
"35273";2053
"35274";923
"35275";5093
"35276";552
"35277";365
"35278";9763
"35279";1208
"35280";1032
"35281";13532
"35282";2871
"35283";1300
"35284";2669
"35285";1062
"35286";274
"35287";2396
"35288";46467
"35289";1079
"35290";581
"35291";441
"35292";1661
"35294";2257
"35295";537
"35296";1306
"35297";4621
"35299";4211
"35300";1347
"35302";1129
"35304";1305
"35305";414
"35306";2315
"35307";1040
"35308";4323
"35309";820
"35310";1521
"35311";574
"35312";1842
"35314";925
"35315";1378
"35316";817
"35317";594
"35318";931
"35319";2099
"35320";539
"35321";782
"35322";1107
"35324";615
"35325";154
"35326";2560
"35327";3740
"35328";2144
"35329";558
"35330";996
"35331";2492
"35332";1067
"35333";1717
"35334";8518
"35335";819
"35336";179
"35337";3704
"35338";1205
"35339";586
"35340";1279
"35342";345
"35343";1246
"35345";888
"35346";210
"35347";2583
"35350";800
"35351";1439
"35352";8048
"35353";5987
"35354";314
"35355";1226
"35356";1950
"35357";310
"35358";1222
"35359";829
"35360";18263
"35361";1046
"35362";1167
"35363";4436
"36001";1426
"36002";117
"36003";892
"36004";326
"36005";3829
"36006";4902
"36007";603
"36008";222
"36009";1234
"36010";862
"36011";174
"36012";357
"36013";432
"36014";200
"36015";54
"36016";956
"36017";383
"36018";6318
"36019";308
"36020";76
"36021";893
"36022";424
"36023";262
"36024";138
"36025";606
"36026";589
"36027";254
"36028";112
"36029";224
"36030";250
"36031";4528
"36032";724
"36033";402
"36034";2759
"36035";1089
"36036";144
"36037";276
"36038";145
"36040";106
"36041";143
"36042";704
"36043";572
"36044";43431
"36045";2464
"36046";4040
"36047";508
"36048";270
"36049";125
"36050";466
"36051";183
"36052";151
"36053";558
"36054";238
"36055";1014
"36056";990
"36057";873
"36058";647
"36059";237
"36060";710
"36061";335
"36062";440
"36063";7557
"36064";748
"36065";261
"36066";443
"36067";100
"36068";424
"36069";1238
"36070";1365
"36071";1010
"36073";214
"36074";544
"36075";89
"36076";249
"36077";242
"36078";353
"36079";78
"36080";71
"36081";283
"36082";253
"36083";116
"36084";287
"36085";245
"36086";390
"36087";314
"36088";11688
"36089";397
"36090";123
"36091";654
"36092";278
"36093";2931
"36094";453
"36095";103
"36096";220
"36097";324
"36098";83
"36099";307
"36100";266
"36101";1520
"36102";101
"36103";1355
"36104";241
