"UID_ea","ea19_A1","ea19_A2A_rec","ea19_A3_rec","ea19_A3B_rec","ea19_A3C_rec","ea19_A3D","ea19_A3E_rec","ea19_A4","ea19_A5","ea19_A5A","ea19_A5C","ea19_A5C_rec","ea19_B1","ea19_B1A","ea19_B1B","ea19_B5A","ea19_B5C","ea19_B25","ea19_B10A","ea19_B10AA","ea19_B11","ea19_B18C","ea19_B18_rec","ea19_B2_rec","ea19_B4_rec","ea19_B5_rec","ea19_B5B_rec","ea19_B6A_rec","ea19_B6B_rec","ea19_B7B_rec","ea19_B8_rec","ea19_B9_rec","ea19_PCS18","ea19_PCS6","ea19_B1CJT","ea19_B1ACJT","ea19_B1BCJT","ea19_B10ACJT","ea19_B2CJT_rec","ea19_B4CJT_rec","ea19_B11CJT","ea19_B18CJT_rec","ea19_B18CCJT","ea19_PCS6CJT","ea19_TYPMEN5","ea19_C1_rec","ea19_C1JEU","ea19_C8","ea19_C8A_rec","ea19_C8B_rec","ea19_D1_rec","ea19_D1A","ea19_D2","ea19_D3","ea19_D4_rec","ea19_D5_rec","ea19_D6","ea19_D7_1","ea19_D7_2","ea19_D7_3","ea19_D7_4","ea19_D7_5","ea19_D7_6","ea19_D7_7","ea19_D7_8","ea19_D7_9","ea19_D7_10","ea19_E1A","ea19_E1B","ea19_E1C","ea19_E1D","ea19_E1E","ea19_E1F","ea19_E1G","ea19_E1H","ea19_E1I","ea19_E1J","ea19_E2AUC","ea19_E2AUC_SOURCE","ea19_E2A_rec","ea19_E3A","ea19_E3B","ea19_E3C","ea19_E3D","ea19_E3E","ea19_E4","ea19_E5A","ea19_E5B_1","ea19_E5B_2","ea19_E5B_3","ea19_E5B_4","ea19_E5B_5","ea19_E5B_6","ea19_E5B_7","ea19_E5B_8","ea19_E5B_9","ea19_E5","ea19_F1_rec","ea19_F3","ea19_F4","ea19_F5","ea19_F6_rec","ea19_F7","ea19_F8","ea19_G1","ea19_G2","ea19_G3A","ea19_G3B","ea19_G3C","ea19_G4","ea19_G5A_rec","ea19_G6_1","ea19_G6_2","ea19_G6_3","ea19_G6_4","ea19_G5","ea19_H2","ea19_H4","ea19_I1","ea19_I8","ea19_J1","ea19_K3","ea19_H1_rec","ea19_H1A","ea19_H3","ea19_H4A_rec","ea19_H5","ea19_I9A","ea19_J2","ea19_J3","ea19_J7A","ea19_J7B","ea19_J7C","ea19_J7D","ea19_J7E","ea19_J11","ea19_J9","ea19_J10","ea19_J12","ea19_J13_rec","ea19_K1_rec","ea19_K2_rec","ea19_K4","ea19_K5A","ea19_K5B","ea19_K6","ea19_K6A_1","ea19_K6A_2","ea19_K6A_3","ea19_K6A_4","ea19_K6A_5","ea19_K6A_6","ea19_K6A_7","ea19_K6B","ea19_PANEL","POIDS_INIT","PDSPLT_INIT","cal_SEXE","cal_AGE1","cal_AGE2","cal_DIPL","cal_ZEAT","POIDS_ea19","PDSPLT_ea19","insee_NUTS1","insee_CATAEU2010","insee_TAU2014","insee_TUU2014"
829,2,9,2,2,6,1,1,4,1,1,2,7,1,6,1,1,66,1,6,6,6,4,10,5,6,1,6,5,66,6,3,6,36,3,8,1,1,6,4,6,6,7,2,5,4,3,2,2,6,6,2,6,66,1,5,4,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,7,1,11,1,1,2,2,2,2,2,6,6,6,6,6,6,6,6,6,4,2,3,3,1,3,2,2,1,3,2,2,2,2,8,2,2,1,1,1,2,1,3,4,2,2,3,1,5,2,4,16,1,2,3,4,2,3,2,2,1,2,2,2,4,7,2,2,2,1,2,1,2,2,2,2,1,2,1,0.835632165,0.835632165,2,3,3,3,5,0.300377797,0.434658303,5,300,0,0
241,2,13,1,1,6,2,6,4,1,1,2,7,6,2,2,6,66,6,6,6,1,2,6,6,6,6,6,6,66,11,1,6,56,5,6,2,2,6,5,6,1,1,1,6,3,2,1,1,3,1,1,6,66,1,4,5,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,5,1,9,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,3,1,2,3,2,2,2,1,2,2,2,1,2,2,66,2,2,1,2,2,2,1,2,5,3,3,2,1,5,1,4,16,1,2,4,5,2,5,3,2,1,2,1,1,3,6,6,1,1,2,6,6,6,6,6,6,6,6,1,1.242996215,1.242996215,2,5,5,2,4,0.769236183,0.758680686,4,111,4,4
964,2,8,1,1,6,2,6,4,1,1,2,5,77,6,7,6,66,6,6,6,6,3,9,66,6,6,6,66,66,66,6,6,666,666,1,6,1,6,5,6,6,6,2,6,4,5,4,1,3,4,2,6,66,1,5,3,2,9,9,9,9,9,9,9,9,9,9,1,2,2,2,2,1,1,2,2,2,4,1,11,1,1,2,1,2,2,2,6,6,6,6,6,6,6,6,6,3,2,2,3,2,3,2,2,1,2,3,1,2,1,66,2,2,1,2,2,2,2,3,6,1,2,1,2,6,6,5,16,2,3,3,5,2,4,2,2,1,2,2,8,3,6,5,1,1,2,6,6,6,6,6,6,6,6,1,0.470547559,0.470547559,2,3,3,3,5,0.169143848,0.244757696,5,112,8,0
233,1,10,1,1,6,2,6,4,1,1,2,5,1,6,1,1,66,2,6,6,6,2,7,5,6,1,6,2,66,4,4,6,61,6,1,6,1,6,3,6,6,7,2,5,4,4,3,1,2,3,3,2,4,2,4,3,3,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,4,2,10,1,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,3,4,1,2,2,3,2,2,2,1,2,2,1,4,66,2,2,2,1,2,3,2,2,6,3,3,4,1,6,6,4,6,2,3,3,4,3,4,3,2,1,2,2,2,6,5,7,6,6,1,2,1,2,2,2,2,1,1,1,0.92774796,0.92774796,1,4,4,3,1,0.620259953,0.720721904,1,111,10,8
453,2,8,1,1,6,2,6,4,1,1,2,2,1,6,1,1,66,2,6,6,6,3,9,4,6,1,6,66,4,11,6,6,56,5,1,6,1,6,1,6,6,11,5,4,4,4,3,2,6,6,2,6,66,1,5,4,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,6,2,11,1,2,1,2,1,2,2,6,6,6,6,6,6,6,6,6,5,3,2,3,2,2,2,2,1,1,1,1,2,1,66,2,2,1,2,2,3,1,3,6,2,4,2,1,4,1,3,16,2,3,3,5,2,5,2,2,1,2,2,2,4,1,5,1,1,2,6,6,6,6,6,6,6,6,1,0.491557736,0.491557736,2,3,3,3,8,0.379943633,0.545901252,8,112,8,1
214,1,14,1,1,6,2,6,4,1,1,2,7,6,2,2,6,66,6,6,6,1,5,11,5,6,6,6,5,66,2,4,6,36,3,6,2,2,6,1,6,1,1,1,4,3,2,1,1,1,1,1,6,66,1,5,5,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,8,2,11,1,2,1,2,2,2,2,6,6,6,6,6,6,6,6,6,4,1,8,3,1,2,2,1,1,1,1,1,1,1,66,2,2,1,2,2,2,1,1,9,3,1,2,1,5,1,5,12,1,2,4,5,2,5,2,2,1,2,2,2,7,9,6,1,1,2,6,6,6,6,6,6,6,6,1,0.650111355,0.650111355,1,6,6,4,2,0.556108811,0.456090751,2,111,7,5
574,1,13,1,1,6,2,6,4,1,1,2,7,6,2,2,6,66,6,6,6,1,2,6,8,2,6,6,66,66,6,6,6,31,3,6,2,2,6,1,6,1,8,3,4,3,2,1,1,1,1,1,6,66,2,5,3,5,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,10,1,13,1,1,1,2,1,2,2,6,6,6,6,6,6,6,6,6,4,2,2,3,2,3,2,1,2,2,3,1,2,4,66,2,2,2,1,2,2,1,1,9,2,2,2,1,5,1,4,12,2,3,4,4,2,4,2,2,1,2,1,2,6,5,3,1,1,2,6,6,6,6,6,6,6,6,1,1.798234274,1.798234274,1,5,5,2,7,1.277986159,1.144650837,7,111,9,7
124,1,9,1,1,6,2,6,4,1,1,2,4,1,6,1,1,66,1,6,6,6,5,11,5,6,1,6,7,66,6,4,6,36,3,1,6,1,6,5,6,6,10,4,5,4,3,2,1,1,2,1,6,66,2,4,2,3,2,2,2,1,1,2,2,2,1,2,1,2,2,2,2,1,2,2,2,2,10,1,13,1,3,1,1,1,2,2,6,6,6,6,6,6,6,6,6,5,1,2,3,1,3,2,1,3,2,2,2,2,4,2,2,1,1,1,1,2,1,1,7,2,5,5,1,5,4,5,13,2,3,4,5,3,4,2,2,1,2,2,2,7,8,3,3,3,2,6,6,6,6,6,6,6,6,1,0.773170315,0.773170315,1,3,3,4,1,0.864099845,1.108231056,1,111,10,8
601,2,8,1,1,6,2,6,4,1,1,2,4,1,6,1,1,66,2,6,6,6,5,11,5,6,1,6,4,66,7,1,6,47,4,1,6,1,6,1,6,6,10,4,4,4,4,3,2,6,6,2,6,66,1,7,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,7,1,12,1,1,1,2,2,2,2,6,6,6,6,6,6,6,6,6,4,3,1,3,2,2,1,2,2,5,3,2,3,4,2,2,2,1,2,1,3,1,2,5,2,3,2,1,4,1,3,16,2,3,3,3,3,3,3,2,1,1,2,2,5,4,5,1,1,2,6,6,6,6,6,6,6,6,1,0.402133425,0.402133425,2,3,3,4,2,0.374932814,0.42408008,3,111,9,7
488,1,8,1,1,6,1,2,2,1,2,2,6,1,6,1,1,66,2,6,6,6,5,11,5,6,1,6,5,66,8,4,6,36,3,1,6,1,6,5,6,6,11,5,3,4,4,3,2,6,6,1,6,66,2,3,4,3,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,10,1,13,1,1,1,1,1,2,2,6,6,6,6,6,6,6,6,6,5,3,1,2,1,3,2,2,2,2,2,2,3,4,66,2,2,1,1,2,1,2,3,6,3,4,1,2,6,6,5,9,2,3,4,3,3,4,3,2,1,2,2,2,7,9,3,2,2,2,6,6,6,6,6,6,6,6,1,0.524529641,0.524529641,1,3,3,4,1,0.586217516,0.751839571,1,111,10,8
529,2,11,1,3,6,2,6,4,1,1,2,3,1,6,1,2,5,2,6,6,6,3,9,3,6,1,1,66,5,5,6,6,51,5,1,6,1,6,2,6,6,9,3,4,5,3,1,1,2,1,1,6,66,1,5,3,1,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,6,1,11,1,1,2,1,1,2,1,2,2,2,2,2,2,2,2,1,3,2,2,4,1,1,1,1,1,2,2,2,2,1,66,2,2,1,2,2,2,1,2,2,3,3,2,1,5,1,3,16,1,2,3,4,2,3,2,2,1,2,1,2,4,2,6,1,1,2,6,6,6,6,6,6,6,6,1,0.675731177,0.675731177,2,5,5,3,6,0.556351051,0.678800219,6,120,0,0
848,2,10,1,1,6,2,6,4,1,1,2,6,1,6,1,1,66,2,6,6,6,1,1,5,6,1,6,1,66,4,2,6,66,6,1,6,1,6,9,1,6,1,1,1,4,6,4,2,6,6,1,6,66,1,4,4,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,1,1,2,2,2,1,2,6,2,2,2,2,2,2,2,6,6,6,6,6,6,6,6,6,2,5,1,2,2,4,2,2,2,1,1,1,1,4,66,1,2,2,2,2,1,1,3,5,3,5,2,1,6,1,5,16,2,3,3,4,3,4,3,2,1,2,2,2,4,4,7,6,6,2,6,6,6,6,6,6,6,6,1,1.311563788,1.311563788,2,4,4,1,4,1.657462381,2.277703177,4,112,6,0
589,2,11,1,1,6,2,6,4,1,1,2,6,6,2,2,6,66,6,6,6,1,5,11,5,6,6,6,6,66,7,1,6,55,5,1,6,1,6,1,6,6,5,1,3,4,3,1,1,3,2,1,6,66,1,6,5,1,2,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,1,2,2,2,9,1,12,1,1,1,1,1,2,2,6,6,6,6,6,6,6,6,6,5,3,1,2,2,3,2,1,2,4,3,2,2,1,66,2,2,1,1,2,2,1,1,4,2,2,2,1,5,1,2,9,2,3,4,4,2,4,2,2,1,2,2,2,3,6,4,1,3,2,6,6,6,6,6,6,6,6,1,0.568760313,0.568760313,2,5,5,4,7,0.84323625,0.844836668,7,112,8,2
922,2,14,1,1,6,2,6,7,3,6,6,66,6,2,2,6,66,6,6,6,1,4,10,3,6,6,6,66,6,11,6,6,41,4,66,6,6,6,66,6,6,66,6,666,1,1,1,1,1,1,1,6,66,1,4,5,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,7,2,8,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,3,2,2,4,2,2,2,2,2,2,2,1,1,1,2,2,2,1,1,1,4,1,1,9,3,1,2,1,4,1,3,14,1,3,5,5,1,5,2,2,1,2,2,2,5,7,7,6,6,2,6,6,6,6,6,6,6,6,1,0.339257232,0.339257232,2,6,6,3,2,0.166504373,0.148182305,2,112,6,0
229,2,12,1,1,6,2,6,4,1,1,2,7,6,2,2,6,66,6,6,6,1,1,5,9,2,6,6,66,66,1,6,4,10,1,6,2,2,6,9,2,1,6,2,1,3,2,1,1,2,1,1,6,66,1,5,5,1,2,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,4,1,9,1,1,1,2,1,2,2,6,6,6,6,6,6,6,6,6,3,2,2,3,2,3,2,2,2,1,1,1,1,1,66,1,2,2,2,2,2,1,3,7,3,1,2,1,5,1,4,16,1,3,3,4,3,3,4,2,1,2,1,2,4,4,4,1,1,1,1,1,2,2,2,2,2,1,1,1.756060575,1.756060575,2,5,5,1,2,1.095599524,1.105638628,2,112,8,0
852,2,12,1,1,6,2,6,5,3,6,6,66,8,2,2,6,66,6,3,6,1,1,1,2,6,6,6,66,4,5,6,6,51,5,66,6,6,6,66,6,6,66,6,666,1,1,1,1,2,1,3,1,5,2,3,5,5,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,2,2,5,1,7,2,2,2,2,2,2,2,6,6,6,6,6,6,6,6,6,2,2,1,2,2,4,1,2,2,1,2,2,2,1,66,2,2,1,2,2,1,2,3,9,3,4,1,2,5,6,4,14,2,1,3,3,4,3,3,2,1,1,2,2,2,7,7,6,6,2,6,6,6,6,6,6,6,6,1,0.919726139,0.919726139,2,5,5,1,5,0.340273709,0.436726505,5,111,8,6
379,2,13,1,9,6,2,6,1,3,6,6,66,77,6,7,6,66,6,6,6,6,5,11,66,6,6,6,66,66,66,6,6,666,666,66,6,6,6,66,6,6,66,6,666,1,1,1,1,1,1,3,2,6,2,2,3,4,2,2,2,1,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,9,1,10,1,2,2,2,2,2,2,6,6,6,6,6,6,6,6,6,4,1,3,3,1,2,1,1,1,4,5,2,3,4,66,2,2,1,1,2,2,1,2,2,3,3,2,1,5,1,4,15,1,3,2,3,3,4,3,2,1,2,2,2,4,6,6,1,1,1,2,1,2,2,2,2,2,2,1,1.080692166,1.080692166,2,5,5,4,1,0.899851872,0.962763431,1,111,10,8
758,2,10,1,1,6,2,6,1,3,6,6,66,3,2,2,6,66,6,2,6,6,4,10,5,6,6,6,6,66,11,1,6,61,6,66,6,6,6,66,6,6,66,6,666,1,1,1,1,3,1,1,6,66,1,5,4,5,2,2,2,1,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,4,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,3,1,2,3,1,2,1,2,1,3,5,2,3,3,66,2,2,1,2,2,1,1,3,2,1,1,1,2,6,1,4,4,2,3,3,4,3,4,3,2,1,1,2,2,3,1,3,1,2,1,1,2,2,2,2,2,2,1,1,0.355631442,0.355631442,2,4,4,3,2,0.198352832,0.203263977,2,111,8,7
95,1,7,1,1,6,2,6,4,1,1,2,5,1,6,1,1,66,2,6,6,6,2,7,4,6,1,6,66,2,11,6,6,61,6,1,6,1,6,6,6,6,10,4,4,4,4,3,2,6,6,1,6,66,1,8,5,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,99,3,77,1,1,3,3,2,2,2,6,6,6,6,6,6,6,6,6,3,1,8,3,2,7,7,7,1,1,2,1,1,1,66,1,2,2,2,2,1,1,3,5,3,5,1,2,6,1,5,14,2,7,3,4,3,4,3,1,6,1,7,8,6,77,3,1,7,2,6,6,6,6,6,6,6,6,1,0.901617782,0.901617782,1,3,3,2,5,0.238958875,0.307298731,5,300,0,3
874,2,12,1,1,6,2,6,7,3,6,6,66,6,2,2,6,66,6,6,6,1,5,11,1,6,6,6,66,6,9,6,6,41,4,66,6,6,6,66,6,6,66,6,666,1,1,1,2,6,6,1,6,66,1,6,5,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,99,3,77,3,3,3,3,3,2,2,6,6,6,6,6,6,6,6,6,3,1,2,2,2,2,2,1,2,8,3,3,2,2,66,2,2,1,1,2,1,1,2,3,2,2,2,1,4,1,4,16,1,3,3,3,3,2,4,2,1,2,2,2,4,3,6,8,8,2,6,6,6,6,6,6,6,6,1,0.310061485,0.310061485,2,5,5,3,7,0.298868184,0.301209812,7,112,9,5
781,2,7,1,1,6,2,6,4,1,1,2,6,1,6,1,1,66,2,6,6,6,5,11,5,6,1,6,4,66,4,3,6,46,4,1,6,1,6,5,6,6,10,4,4,4,3,2,2,6,6,2,6,66,1,7,3,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,9,1,12,1,1,1,1,1,2,2,6,6,6,6,6,6,6,6,6,4,2,2,3,1,3,2,2,2,1,2,1,3,1,2,2,2,1,1,1,2,1,3,7,3,2,2,1,5,1,5,9,2,3,4,5,3,5,3,2,1,2,2,2,4,7,3,2,1,2,6,6,6,6,6,6,6,6,1,0.756494318,0.756494318,2,2,2,4,5,0.677820522,1.030680476,5,112,8,3
106,1,14,2,1,6,1,1,5,2,4,2,3,6,2,2,6,66,6,6,6,1,1,5,1,6,6,6,66,5,11,6,6,41,4,66,6,6,6,66,6,6,66,6,666,1,1,1,2,6,6,1,6,66,1,4,5,5,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,6,1,7,1,1,2,1,1,1,2,6,6,6,6,6,6,6,6,6,4,1,2,3,2,2,1,1,2,2,2,2,2,1,4,2,1,1,1,1,1,2,2,3,3,1,1,2,5,6,5,8,2,3,4,4,2,3,3,2,1,2,2,2,4,5,5,1,1,2,6,6,6,6,6,6,6,6,1,2.079312781,2.079312781,1,6,6,1,1,1.491321844,1.72602128,1,111,10,8
675,2,11,1,1,6,2,6,2,1,2,2,3,1,6,1,1,66,2,6,6,6,2,6,2,6,1,6,66,4,5,6,6,51,5,6,2,2,6,2,6,1,6,2,5,3,2,1,1,2,1,3,2,6,2,3,2,5,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,7,1,11,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,3,3,2,3,2,2,2,2,3,2,2,2,2,2,66,2,2,2,1,2,1,2,3,8,2,5,1,2,5,6,5,14,2,3,3,5,3,3,3,2,1,1,2,2,4,5,6,1,1,2,6,6,6,6,6,6,6,6,1,0.623414941,0.623414941,2,5,5,2,1,0.219593131,0.226570819,1,111,10,8
878,2,13,1,1,6,2,6,5,3,6,6,66,6,2,2,6,66,6,6,6,1,1,1,4,6,6,6,66,4,5,6,6,46,4,66,6,6,6,66,6,6,66,6,666,1,1,1,1,2,1,5,6,66,2,3,2,5,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,5,1,7,2,2,1,1,2,2,2,6,6,6,6,6,6,6,6,6,3,1,2,3,2,1,2,2,2,2,3,2,2,5,66,2,2,2,1,2,2,1,2,5,3,2,2,1,5,1,4,4,1,3,4,4,2,4,2,2,1,1,2,2,4,4,4,1,1,2,6,6,6,6,6,6,6,6,1,1.687589826,1.687589826,2,5,5,1,7,1.983116868,2.292291466,7,111,9,7
285,2,10,1,1,6,2,6,2,1,2,2,5,1,6,1,1,66,2,6,6,6,5,11,5,6,1,6,5,66,6,4,6,36,3,1,6,1,6,4,6,6,10,4,3,3,2,1,1,2,1,2,6,66,1,5,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,9,1,12,1,2,1,1,1,2,2,6,6,6,6,6,6,6,6,6,4,3,2,3,2,2,2,2,2,2,2,3,1,1,66,2,2,1,2,2,1,2,3,5,2,5,1,2,5,6,5,9,1,3,2,3,4,3,3,2,1,2,2,2,2,2,5,1,1,2,6,6,6,6,6,6,6,6,1,0.341764978,0.341764978,2,4,4,3,7,0.359033423,0.421421854,7,112,9,4
754,1,12,1,1,6,2,6,1,3,6,6,66,6,2,2,6,66,6,6,6,1,2,6,5,6,6,6,2,66,2,3,6,61,6,66,6,6,6,66,6,6,66,6,666,1,1,1,2,6,6,2,6,66,1,4,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,5,1,7,2,2,2,2,1,2,2,6,6,6,6,6,6,6,6,6,4,1,2,2,2,2,2,2,3,3,1,1,1,1,66,1,2,2,2,2,1,2,3,5,3,1,1,2,5,6,5,13,1,2,5,5,3,4,3,2,1,2,2,2,5,6,3,1,1,2,6,6,6,6,6,6,6,6,1,0.733783179,0.733783179,1,5,5,2,1,0.292884689,0.280135807,6,400,0,0
433,2,10,1,1,6,2,6,4,1,1,2,5,7,2,2,6,66,6,3,6,1,4,10,5,6,6,6,5,66,7,3,6,36,3,1,6,1,6,9,2,6,5,1,2,4,4,3,1,2,3,2,6,66,1,7,4,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,10,1,13,1,1,1,3,3,2,2,6,6,6,6,6,6,6,6,6,5,2,2,3,1,2,1,2,1,3,2,2,3,1,2,2,2,1,1,1,2,1,3,7,1,5,2,1,3,1,4,16,2,3,4,5,2,4,2,2,1,2,2,2,5,1,4,2,1,2,6,6,6,6,6,6,6,6,1,0.762604954,0.762604954,2,4,4,4,5,0.387956938,0.502642699,5,111,8,6
174,2,5,3,1,1,2,6,1,3,6,6,66,1,6,1,2,2,1,6,6,6,2,6,1,6,1,4,66,6,11,6,6,32,3,66,6,6,6,66,6,6,66,6,666,1,1,1,2,6,6,3,8,88,1,5,2,2,2,2,2,2,2,2,2,2,1,2,3,3,3,3,3,3,3,3,3,3,99,3,88,3,3,3,3,3,2,2,6,6,6,6,6,6,6,6,6,4,4,8,2,2,8,8,8,2,8,2,2,2,5,66,1,2,2,2,2,4,2,4,4,3,4,1,2,6,6,5,4,2,3,3,3,2,1,3,2,2,2,2,2,88,88,2,3,2,2,6,6,6,6,6,6,6,6,1,2.972121128,2.972121128,2,1,2,2,3,3.303087938,4.669177427,3,111,7,6
61,2,8,1,1,6,2,6,3,1,3,2,4,3,2,2,6,66,6,2,6,6,4,10,5,6,6,6,4,66,7,4,6,36,3,1,6,1,6,9,8,6,6,2,2,4,4,3,1,2,3,3,1,5,2,3,2,3,2,1,2,1,1,2,2,2,2,2,2,1,1,2,2,1,1,1,2,2,3,1,9,2,2,2,2,2,2,2,6,6,6,6,6,6,6,6,6,2,2,2,2,2,4,2,2,2,2,2,1,1,3,66,2,2,2,1,2,2,1,2,8,3,5,2,1,5,1,4,14,1,2,3,3,4,4,4,1,6,1,2,1,4,4,4,1,1,2,6,6,6,6,6,6,6,6,1,0.679484423,0.679484423,2,3,3,3,4,0.765492817,1.018358803,4,111,8,7
492,2,8,1,1,6,2,6,5,3,6,6,66,1,6,1,2,4,2,6,6,6,1,5,5,6,1,1,3,66,10,4,6,51,5,66,6,6,6,66,6,6,66,6,666,2,3,2,2,6,6,3,2,4,1,5,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,2,2,2,99,3,77,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,1,1,1,5,66,1,2,2,2,2,4,2,4,5,2,5,3,1,2,6,1,16,1,2,1,3,4,3,4,2,1,2,2,2,3,77,7,6,6,2,6,6,6,6,6,6,6,6,1,0.530175925,0.530175925,2,3,3,3,3,0.55878501,0.579337324,3,111,9,7
588,1,14,1,1,6,2,6,4,1,1,2,7,6,2,2,6,66,6,6,6,1,5,11,1,6,6,6,66,6,9,6,6,32,3,6,2,2,6,1,6,1,11,5,4,3,2,1,1,2,1,1,6,66,1,8,5,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,9,1,12,1,2,1,2,2,1,2,6,6,6,6,6,6,6,6,6,5,1,2,3,1,3,2,1,2,2,2,2,2,1,66,2,1,1,1,2,1,1,2,3,3,1,2,1,5,1,5,6,1,3,4,4,2,5,2,2,1,2,1,2,6,5,1,2,1,2,6,6,6,6,6,6,6,6,1,0.728180703,0.728180703,1,6,6,4,5,0.369376034,0.385283126,5,111,7,6
736,1,14,1,1,6,2,6,4,1,1,2,7,6,2,2,6,66,6,6,6,1,5,11,9,1,6,6,66,66,11,6,6,31,3,6,1,1,6,9,1,6,10,4,3,1,1,1,1,3,1,1,6,66,1,6,4,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,10,1,12,1,2,1,1,1,1,1,2,2,2,2,1,2,2,2,2,5,1,2,3,1,1,1,1,1,4,2,2,4,1,66,2,2,2,1,2,2,1,1,4,3,2,1,2,6,1,5,7,2,3,3,5,2,5,3,2,1,2,2,2,6,4,1,2,1,2,6,6,6,6,6,6,6,6,1,0.624762793,0.624762793,1,6,6,4,7,1.006598433,0.94560095,7,111,9,7
703,1,13,1,3,6,2,6,4,1,1,2,6,6,2,2,6,66,6,6,6,1,5,11,1,6,6,6,66,6,9,6,6,41,4,1,6,1,6,1,6,6,11,5,3,4,4,1,2,6,6,1,6,66,1,6,5,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,7,1,12,1,2,1,2,1,1,2,6,6,6,6,6,6,6,6,6,4,2,1,2,2,3,2,1,2,2,3,2,3,1,66,2,2,1,2,2,1,2,1,4,3,2,1,2,5,6,5,9,2,2,3,3,3,3,4,2,1,2,2,2,4,4,2,1,2,2,6,6,6,6,6,6,6,6,1,0.555619765,0.555619765,1,6,6,4,1,0.502768218,0.504364534,1,112,10,3
578,1,11,1,1,6,2,6,3,1,3,2,7,1,6,1,1,66,2,6,6,6,1,5,5,6,1,6,5,66,7,4,6,36,3,1,6,1,6,5,6,6,8,3,5,4,3,1,2,6,6,1,6,66,1,7,3,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,7,1,12,1,1,1,1,2,2,2,6,6,6,6,6,6,6,6,6,4,3,2,3,1,1,2,2,2,3,3,2,2,1,66,2,2,1,2,2,1,2,2,4,3,3,1,2,5,6,5,5,1,2,3,4,2,4,2,2,1,2,2,2,8,8,5,1,2,2,6,6,6,6,6,6,6,6,1,1.724071682,1.724071682,1,4,4,1,2,1.328404979,1.447342576,2,111,8,7
712,2,11,1,1,6,2,6,1,3,6,6,66,1,6,1,2,4,2,6,6,6,1,1,6,6,1,5,6,66,11,1,6,56,5,66,6,6,6,66,6,6,66,6,666,1,1,1,1,3,1,3,1,5,2,3,1,4,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,1,1,2,2,2,1,3,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,4,2,3,2,1,2,2,2,1,1,1,1,4,66,1,2,2,2,2,1,1,3,5,3,2,2,1,5,1,4,6,1,2,3,3,3,3,3,1,6,1,2,2,1,77,6,1,1,1,1,2,2,2,2,2,2,1,1,0.540623968,0.540623968,2,5,5,2,7,0.33906878,0.327603061,7,211,2,3
